"Player","Position","Handedness","Season","Team","Game.ID","Date","Opponent","Venue","Strength","TOI","Goals","xGoals","Assists","A1","A2","P","P1","iSh%","iFSh%","ixFSh%","iSF","iFen","iCorsi","G60","xG60","A60","A160","A260","P60","P160","iSF60","iFen60","iCorsi60","HF","HA","Takeaways","Giveaways","PEND","PENT","Blocks","Faceoff Wins","Faceoff Losses","Faceoff%"
"MIKKO KOIVU","C","L","2016","MIN","20044","2016-10-18","L.A","MIN","All Situations","21.08","1","0.44","0","0","0","1","1","50.00","50.00","22.19","2","2","2","2.85","1.26","0.00","0.00","0.00","2.85","2.85","5.69","5.69","5.69","1","0","0","2","0","0","4","16","11","59.26"
"MIKKO KOIVU","C","L","2016","MIN","20024","2016-10-15","WPG","MIN","All Situations","20.33","0","0.04","1","0","1","1","0","0.00","0.00","3.58","1","1","1","0.00","0.11","2.95","0.00","2.95","2.95","0.00","2.95","2.95","2.95","0","0","0","1","1","0","5","12","4","75.00"
"MIKKO KOIVU","C","L","2016","MIN","20057","2016-10-20","TOR","MIN","All Situations","20.70","0","0.14","0","0","0","0","0","0.00","0.00","4.55","3","3","4","0.00","0.40","0.00","0.00","0.00","0.00","0.00","8.70","8.70","11.59","0","3","0","1","1","0","0","10","12","45.45"
"MIKKO RANTANEN","RW","L","2016","COL","20109","2016-10-28","WPG","COL","All Situations","18.27","0","0.18","0","0","0","0","0","0.00","0.00","6.07","2","3","4","0.00","0.60","0.00","0.00","0.00","0.00","0.00","6.57","9.85","13.14","0","0","1","0","0","0","2","1","0","100.00"
"MIKKO RANTANEN","RW","L","2016","COL","20153","2016-11-03","CHI","CHI","All Situations","18.65","0","0.43","0","0","0","0","0","0.00","0.00","10.64","4","4","6","0.00","1.37","0.00","0.00","0.00","0.00","0.00","12.87","12.87","19.30","0","4","0","0","0","0","0","1","1","50.00"
"MIKKO RANTANEN","RW","L","2016","COL","20140","2016-11-01","NSH","COL","All Situations","13.83","0","0.22","0","0","0","0","0","0.00","0.00","7.21","2","3","4","0.00","0.94","0.00","0.00","0.00","0.00","0.00","8.68","13.02","17.35","0","3","1","0","2","0","0","2","0","100.00"
"MIKKO RANTANEN","RW","L","2016","COL","20161","2016-11-05","MIN","COL","All Situations","19.28","0","0.14","1","0","1","1","0","0.00","0.00","6.95","2","2","3","0.00","0.43","3.11","0.00","3.11","3.11","0.00","6.22","6.22","9.34","0","1","0","0","0","0","1","0","0",""
"MIKKO RANTANEN","RW","L","2016","COL","20120","2016-10-29","ARI","ARI","All Situations","17.15","0","0.16","0","0","0","0","0","0.00","0.00","8.13","2","2","3","0.00","0.57","0.00","0.00","0.00","0.00","0.00","7.00","7.00","10.50","0","1","0","0","0","0","0","2","0","100.00"
"MILAN LUCIC","LW","L","2016","EDM","20129","2016-10-30","OTT","EDM","All Situations","20.58","0","0.15","0","0","0","0","0","0.00","0.00","4.87","3","3","5","0.00","0.43","0.00","0.00","0.00","0.00","0.00","8.75","8.75","14.58","2","0","0","2","0","0","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20167","2016-11-05","NYI","NYI","All Situations","18.72","1","0.37","0","0","0","1","1","50.00","50.00","18.36","2","2","3","3.21","1.18","0.00","0.00","0.00","3.21","3.21","6.41","6.41","9.62","1","1","0","0","0","0","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20096","2016-10-26","WSH","EDM","All Situations","17.33","1","0.64","0","0","0","1","1","25.00","25.00","15.94","4","4","4","3.46","2.21","0.00","0.00","0.00","3.46","3.46","13.85","13.85","13.85","2","2","2","1","0","0","0","1","0","100.00"
"MILAN LUCIC","LW","L","2016","EDM","20148","2016-11-03","NYR","NYR","All Situations","17.83","0","0.02","0","0","0","0","0","0.00","0.00","1.97","1","1","2","0.00","0.07","0.00","0.00","0.00","0.00","0.00","3.37","3.37","6.73","1","2","0","0","0","0","1","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20031","2016-10-16","BUF","EDM","All Situations","19.22","1","0.57","0","0","0","1","1","50.00","33.33","19.15","2","3","3","3.12","1.79","0.00","0.00","0.00","3.12","3.12","6.24","9.37","9.37","5","0","1","2","0","0","1","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20003","2016-10-12","CGY","EDM","All Situations","18.80","0","0.4","0","0","0","0","0","0.00","0.00","19.94","2","2","3","0.00","1.27","0.00","0.00","0.00","0.00","0.00","6.38","6.38","9.57","6","0","1","1","0","2","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20077","2016-10-23","WPG","WPG","All Situations","17.05","0","0.46","0","0","0","0","0","0.00","0.00","9.28","3","5","5","0.00","1.63","0.00","0.00","0.00","0.00","0.00","10.56","17.60","17.60","2","1","0","0","0","0","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20047","2016-10-18","CAR","EDM","All Situations","17.88","0","0","0","0","0","0","0","","","","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6.71","2","0","0","3","0","0","0","0","1","0.00"
"MILAN LUCIC","LW","L","2016","EDM","20060","2016-10-20","STL","EDM","All Situations","18.52","1","0.47","0","0","0","1","1","25.00","16.67","7.83","4","6","9","3.24","1.52","0.00","0.00","0.00","3.24","3.24","12.96","19.44","29.16","2","1","2","1","0","0","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20111","2016-10-28","VAN","VAN","All Situations","18.98","1","0.9","1","1","0","2","2","100.00","100.00","90.12","1","1","1","3.16","2.85","3.16","3.16","0.00","6.32","6.32","3.16","3.16","3.16","4","3","0","0","0","1","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20015","2016-10-14","CGY","CGY","All Situations","18.98","0","0.28","2","2","0","2","2","0.00","0.00","5.68","3","5","7","0.00","0.90","6.32","6.32","0.00","6.32","6.32","9.48","15.81","22.13","1","0","0","0","0","0","0","0","0",""
"MILAN LUCIC","LW","L","2016","EDM","20134","2016-11-01","TOR","TOR","All Situations","16.85","0","0.19","0","0","0","0","0","0.00","0.00","19.19","1","1","2","0.00","0.68","0.00","0.00","0.00","0.00","0.00","3.56","3.56","7.12","3","1","0","1","0","0","0","0","0",""
"MILAN MICHALEK","LW","L","2016","TOR","20057","2016-10-20","MIN","MIN","All Situations","13.47","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.45","0","0","0","0","0","1","1","0","0",""
"MILAN MICHALEK","LW","L","2016","TOR","20001","2016-10-12","OTT","OTT","All Situations","12.68","0","0.1","0","0","0","0","0","0.00","0.00","3.21","1","3","3","0.00","0.46","0.00","0.00","0.00","0.00","0.00","4.73","14.20","14.20","0","0","0","0","0","0","0","0","0",""
"MILAN MICHALEK","LW","L","2016","TOR","20050","2016-10-19","WPG","WPG","All Situations","15.65","0","0.02","1","0","1","1","0","0.00","0.00","1.91","1","1","2","0.00","0.07","3.83","0.00","3.83","3.83","0.00","3.83","3.83","7.67","2","2","1","1","0","0","3","0","0",""
"MILAN MICHALEK","LW","L","2016","TOR","20017","2016-10-15","BOS","TOR","All Situations","15.68","1","0.42","0","0","0","1","1","33.33","33.33","14.12","3","3","3","3.83","1.62","0.00","0.00","0.00","3.83","3.83","11.48","11.48","11.48","2","4","1","0","0","0","2","0","1","0.00"
"MILAN MICHALEK","LW","L","2016","TOR","20072","2016-10-22","CHI","CHI","All Situations","13.87","0","0.07","0","0","0","0","0","0.00","0.00","7.04","1","1","1","0.00","0.30","0.00","0.00","0.00","0.00","0.00","4.33","4.33","4.33","3","2","1","0","0","0","2","0","0",""
"MILES WOOD","LW","L","2016","N.J","20019","2016-10-15","T.B","T.B","All Situations","9.68","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","3","0","0","0","1","0","0","0",""
"MILES WOOD","LW","L","2016","N.J","20010","2016-10-13","FLA","FLA","All Situations","11.17","0","0.03","0","0","0","0","0","0.00","0.00","3.15","1","1","1","0.00","0.17","0.00","0.00","0.00","0.00","0.00","5.37","5.37","5.37","1","5","0","0","0","1","2","0","0",""
"MITCHELL MARNER","C","R","2016","TOR","20146","2016-11-03","BUF","BUF","All Situations","14.50","2","0.63","0","0","0","2","2","50.00","40.00","12.69","4","5","5","8.28","2.63","0.00","0.00","0.00","8.28","8.28","16.55","20.69","20.69","0","0","0","1","0","0","0","1","0","100.00"
"MITCHELL MARNER","C","R","2016","TOR","20050","2016-10-19","WPG","WPG","All Situations","14.78","0","0.11","1","0","1","1","0","0.00","0.00","10.70","1","1","1","0.00","0.43","4.06","0.00","4.06","4.06","0.00","4.06","4.06","4.06","0","1","1","1","0","1","1","0","0",""
"MITCHELL MARNER","C","R","2016","TOR","20134","2016-11-01","EDM","TOR","All Situations","16.07","0","0.13","0","0","0","0","0","0.00","0.00","12.73","1","1","2","0.00","0.48","0.00","0.00","0.00","0.00","0.00","3.73","3.73","7.47","1","1","0","1","0","0","0","0","1","0.00"
"MITCHELL MARNER","C","R","2016","TOR","20126","2016-10-30","NYI","NYI","All Situations","16.80","0","0.34","0","0","0","0","0","0.00","0.00","5.74","3","6","8","0.00","1.23","0.00","0.00","0.00","0.00","0.00","10.71","21.43","28.57","0","2","4","1","0","0","0","1","1","50.00"
"MITCHELL MARNER","C","R","2016","TOR","20072","2016-10-22","CHI","CHI","All Situations","16.55","0","0.14","1","0","1","1","0","0.00","0.00","7.13","1","2","4","0.00","0.52","3.63","0.00","3.63","3.63","0.00","3.63","7.25","14.50","1","0","0","0","0","1","3","0","0",""
"MITCHELL MARNER","C","R","2016","TOR","20163","2016-11-05","VAN","TOR","All Situations","15.73","1","0.71","1","1","0","2","2","25.00","20.00","14.25","4","5","5","3.81","2.72","3.81","3.81","0.00","7.63","7.63","15.26","19.07","19.07","1","0","1","1","0","0","0","0","1","0.00"
"MITCHELL MARNER","C","R","2016","TOR","20017","2016-10-15","BOS","TOR","All Situations","15.42","1","0.73","0","0","0","1","1","25.00","25.00","18.33","4","4","4","3.89","2.85","0.00","0.00","0.00","3.89","3.89","15.56","15.56","15.56","1","3","1","0","2","1","3","0","0",""
"MITCHELL MARNER","C","R","2016","TOR","20114","2016-10-29","MTL","MTL","All Situations","18.72","0","0.1","0","0","0","0","0","0.00","0.00","1.95","2","5","5","0.00","0.31","0.00","0.00","0.00","0.00","0.00","6.41","16.03","16.03","0","1","0","2","0","0","0","0","0",""
"MITCHELL MARNER","C","R","2016","TOR","20001","2016-10-12","OTT","OTT","All Situations","17.60","0","0.61","0","0","0","0","0","0.00","0.00","7.57","6","8","11","0.00","2.07","0.00","0.00","0.00","0.00","0.00","20.45","27.27","37.50","0","1","2","0","1","0","1","0","0",""
"MITCHELL MARNER","C","R","2016","TOR","20087","2016-10-25","T.B","TOR","All Situations","17.73","0","0.19","0","0","0","0","0","0.00","0.00","4.76","3","4","4","0.00","0.64","0.00","0.00","0.00","0.00","0.00","10.15","13.54","13.54","1","0","0","2","0","1","0","1","0","100.00"
"MITCHELL MARNER","C","R","2016","TOR","20101","2016-10-27","FLA","TOR","All Situations","16.07","0","0.07","3","2","1","3","2","0.00","0.00","3.47","2","2","4","0.00","0.26","11.20","7.47","3.73","11.20","7.47","7.47","7.47","14.93","0","3","0","0","0","1","0","1","0","100.00"
"MITCHELL MARNER","C","R","2016","TOR","20057","2016-10-20","MIN","MIN","All Situations","17.47","0","0.09","0","0","0","0","0","0.00","0.00","4.71","2","2","5","0.00","0.32","0.00","0.00","0.00","0.00","0.00","6.87","6.87","17.17","0","0","0","0","0","0","1","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20002","2016-10-12","CHI","CHI","All Situations","10.63","0","0.03","0","0","0","0","0","0.00","0.00","1.47","1","2","2","0.00","0.17","0.00","0.00","0.00","0.00","0.00","5.64","11.29","11.29","1","0","1","0","0","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20089","2016-10-25","CGY","STL","All Situations","11.78","0","0.08","0","0","0","0","0","","0.00","8.49","0","1","1","0.00","0.43","0.00","0.00","0.00","0.00","0.00","0.00","5.09","5.09","1","0","0","0","0","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20011","2016-10-13","MIN","STL","All Situations","8.50","1","0.28","1","1","0","2","2","33.33","25.00","7.04","3","4","4","7.06","1.99","7.06","7.06","0.00","14.12","14.12","21.18","28.24","28.24","1","0","1","0","0","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20103","2016-10-27","DET","STL","All Situations","9.88","0","0.21","0","0","0","0","0","0.00","0.00","20.71","1","1","3","0.00","1.26","0.00","0.00","0.00","0.00","0.00","6.07","6.07","18.22","1","1","0","0","1","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20060","2016-10-20","EDM","EDM","All Situations","12.48","1","0.44","0","0","0","1","1","100.00","25.00","11.03","1","4","6","4.81","2.12","0.00","0.00","0.00","4.81","4.81","4.81","19.23","28.85","0","0","0","0","1","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20132","2016-11-01","NYR","NYR","All Situations","10.53","0","0.04","0","0","0","0","0","0.00","0.00","3.91","1","1","2","0.00","0.22","0.00","0.00","0.00","0.00","0.00","5.70","5.70","11.40","2","2","0","0","0","1","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20048","2016-10-18","VAN","VAN","All Situations","13.50","0","0.23","0","0","0","0","0","0.00","0.00","7.72","3","3","4","0.00","1.03","0.00","0.00","0.00","0.00","0.00","13.33","13.33","17.78","0","1","0","0","0","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20075","2016-10-22","CGY","CGY","All Situations","9.43","0","0.58","1","1","0","1","1","0.00","0.00","19.25","2","3","3","0.00","3.68","6.36","6.36","0.00","6.36","6.36","12.73","19.09","19.09","1","1","2","1","0","1","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20118","2016-10-29","L.A","STL","All Situations","8.60","0","0.22","0","0","0","0","0","0.00","0.00","11.06","1","2","2","0.00","1.54","0.00","0.00","0.00","0.00","0.00","6.98","13.95","13.95","4","1","0","0","0","0","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20025","2016-10-15","NYR","STL","All Situations","12.15","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2","0","0","1","1","0","0","0",""
"NAIL YAKUPOV","RW","L","2016","STL","20154","2016-11-03","DAL","DAL","All Situations","7.47","0","0.02","0","0","0","0","0","0.00","0.00","1.77","1","1","2","0.00","0.14","0.00","0.00","0.00","0.00","0.00","8.03","8.03","16.06","0","0","0","0","0","0","0","0","0",""
"NATHAN MACKINNON","C","R","2016","COL","20153","2016-11-03","CHI","CHI","All Situations","17.73","0","0.35","0","0","0","0","0","0.00","0.00","6.98","4","5","6","0.00","1.18","0.00","0.00","0.00","0.00","0.00","13.54","16.92","20.30","2","2","0","0","0","0","1","6","5","54.55"
"NATHAN MACKINNON","C","R","2016","COL","20027","2016-10-15","DAL","COL","All Situations","16.02","1","0.18","1","0","1","2","1","100.00","50.00","9.11","1","2","3","3.75","0.68","3.75","0.00","3.75","7.49","3.75","3.75","7.49","11.24","0","1","1","1","0","0","0","9","8","52.94"
"NATHAN MACKINNON","C","R","2016","COL","20109","2016-10-28","WPG","COL","All Situations","20.20","0","0.64","0","0","0","0","0","0.00","0.00","16.10","3","4","6","0.00","1.91","0.00","0.00","0.00","0.00","0.00","8.91","11.88","17.82","0","1","1","0","1","0","0","7","7","50.00"
"NATHAN MACKINNON","C","R","2016","COL","20120","2016-10-29","ARI","ARI","All Situations","17.57","0","0.42","1","1","0","1","1","0.00","0.00","4.66","4","9","13","0.00","1.43","3.41","3.41","0.00","3.41","3.41","13.66","30.73","44.39","1","0","0","0","0","0","0","7","12","36.84"
"NATHAN MACKINNON","C","R","2016","COL","20055","2016-10-20","T.B","T.B","All Situations","20.27","0","0.55","1","1","0","1","1","","0.00","18.18","0","3","3","0.00","1.61","2.96","2.96","0.00","2.96","2.96","0.00","8.88","8.88","1","1","0","1","0","0","0","9","6","60.00"
"NATHAN MACKINNON","C","R","2016","COL","20039","2016-10-18","WSH","WSH","All Situations","19.28","0","0.09","0","0","0","0","0","0.00","0.00","1.75","4","5","7","0.00","0.27","0.00","0.00","0.00","0.00","0.00","12.45","15.56","21.78","1","1","0","1","0","0","0","5","10","33.33"
"NATHAN MACKINNON","C","R","2016","COL","20068","2016-10-22","FLA","FLA","All Situations","17.32","0","0.26","0","0","0","0","0","0.00","0.00","8.65","3","3","4","0.00","0.90","0.00","0.00","0.00","0.00","0.00","10.39","10.39","13.86","0","1","1","1","1","0","0","13","8","61.90"
"NATHAN MACKINNON","C","R","2016","COL","20034","2016-10-17","PIT","PIT","All Situations","19.73","0","1.05","2","2","0","2","2","0.00","0.00","17.58","5","6","7","0.00","3.21","6.08","6.08","0.00","6.08","6.08","15.21","18.25","21.29","1","1","1","0","1","0","0","9","13","40.91"
"NATHAN MACKINNON","C","R","2016","COL","20161","2016-11-05","MIN","COL","All Situations","22.07","0","0.21","0","0","0","0","0","0.00","0.00","7.16","3","3","3","0.00","0.58","0.00","0.00","0.00","0.00","0.00","8.16","8.16","8.16","2","0","1","0","0","0","0","8","4","66.67"
"NATHAN MACKINNON","C","R","2016","COL","20140","2016-11-01","NSH","COL","All Situations","17.33","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0","0","1","0","0","0","6","10","37.50"
"NAZEM KADRI","C","L","2016","TOR","20114","2016-10-29","MTL","MTL","All Situations","14.18","1","0.3","0","0","0","1","1","25.00","20.00","5.95","4","5","8","4.23","1.26","0.00","0.00","0.00","4.23","4.23","16.93","21.16","33.85","7","2","2","0","2","0","0","2","7","22.22"
"NAZEM KADRI","C","L","2016","TOR","20087","2016-10-25","T.B","TOR","All Situations","16.03","0","0.21","1","1","0","1","1","0.00","0.00","5.17","2","4","6","0.00","0.77","3.74","3.74","0.00","3.74","3.74","7.49","14.97","22.46","0","0","1","0","0","1","0","7","8","46.67"
"NAZEM KADRI","C","L","2016","TOR","20001","2016-10-12","OTT","OTT","All Situations","17.28","0","0.06","0","0","0","0","0","","0.00","5.99","0","1","5","0.00","0.21","0.00","0.00","0.00","0.00","0.00","0.00","3.47","17.36","0","4","1","1","0","0","0","9","4","69.23"
"NAZEM KADRI","C","L","2016","TOR","20057","2016-10-20","MIN","MIN","All Situations","16.38","0","0","1","0","1","1","0","","","","0","0","2","0.00","0.00","3.66","0.00","3.66","3.66","0.00","0.00","0.00","7.33","0","2","1","0","0","0","2","9","8","52.94"
"NAZEM KADRI","C","L","2016","TOR","20101","2016-10-27","FLA","TOR","All Situations","14.97","0","0.1","1","0","1","1","0","0.00","0.00","5.02","1","2","2","0.00","0.40","4.01","0.00","4.01","4.01","0.00","4.01","8.02","8.02","1","2","4","1","0","0","0","3","8","27.27"
"NAZEM KADRI","C","L","2016","TOR","20050","2016-10-19","WPG","WPG","All Situations","16.90","2","0.41","0","0","0","2","2","50.00","50.00","10.17","4","4","5","7.10","1.44","0.00","0.00","0.00","7.10","7.10","14.20","14.20","17.75","0","6","0","1","0","0","2","7","8","46.67"
"NAZEM KADRI","C","L","2016","TOR","20134","2016-11-01","EDM","TOR","All Situations","14.08","2","0.81","0","0","0","2","2","33.33","28.57","11.59","6","7","8","8.52","3.46","0.00","0.00","0.00","8.52","8.52","25.57","29.83","34.09","2","0","1","0","1","0","1","8","9","47.06"
"NAZEM KADRI","C","L","2016","TOR","20146","2016-11-03","BUF","BUF","All Situations","17.05","0","0.45","0","0","0","0","0","0.00","0.00","15.11","2","3","4","0.00","1.59","0.00","0.00","0.00","0.00","0.00","7.04","10.56","14.08","0","2","1","0","0","0","0","4","10","28.57"
"NAZEM KADRI","C","L","2016","TOR","20072","2016-10-22","CHI","CHI","All Situations","15.73","0","0.09","0","0","0","0","0","0.00","0.00","4.69","1","2","2","0.00","0.36","0.00","0.00","0.00","0.00","0.00","3.81","7.63","7.63","2","0","0","1","0","1","1","4","13","23.53"
"NAZEM KADRI","C","L","2016","TOR","20163","2016-11-05","VAN","TOR","All Situations","11.77","1","0.06","0","0","0","1","1","50.00","50.00","2.87","2","2","4","5.10","0.29","0.00","0.00","0.00","5.10","5.10","10.20","10.20","20.39","0","2","1","0","0","6","1","10","7","58.82"
"NAZEM KADRI","C","L","2016","TOR","20126","2016-10-30","NYI","NYI","All Situations","16.33","0","0.3","0","0","0","0","0","0.00","0.00","7.55","2","4","6","0.00","1.11","0.00","0.00","0.00","0.00","0.00","7.35","14.70","22.05","4","1","0","1","3","0","0","5","6","45.45"
"NAZEM KADRI","C","L","2016","TOR","20017","2016-10-15","BOS","TOR","All Situations","12.27","0","0.05","0","0","0","0","0","0.00","0.00","4.65","1","1","3","0.00","0.23","0.00","0.00","0.00","0.00","0.00","4.89","4.89","14.67","3","1","0","1","2","0","0","11","4","73.33"
